t,RCoutput
2.540000000000000000e+02,1.146255079387501485e+00
2.550000000000000000e+02,-7.026184114005924464e-01
2.560000000000000000e+02,1.739732255919270720e-01
2.570000000000000000e+02,6.000486251726169229e-01
2.580000000000000000e+02,6.252244279154455242e-01
2.590000000000000000e+02,6.676261428213274840e-01
2.600000000000000000e+02,4.104834748887014051e-01
2.610000000000000000e+02,9.542539294403176164e-01
2.620000000000000000e+02,-2.123182285963309823e-01
2.630000000000000000e+02,1.252947598696869225e+00
2.640000000000000000e+02,-1.215793188280064108e+00
2.650000000000000000e+02,-7.205374756651821144e-01
2.660000000000000000e+02,-9.084490842769854524e-02
2.670000000000000000e+02,7.136087284992607138e-01
2.680000000000000000e+02,1.804227306972014944e-01
2.690000000000000000e+02,1.127086257256098456e+00
2.700000000000000000e+02,-8.123745803502009366e-01
2.710000000000000000e+02,4.346840998615437712e-01
2.720000000000000000e+02,4.649823671088408883e-01
2.730000000000000000e+02,8.169125526147567040e-01
2.740000000000000000e+02,1.614409877068125887e-01
2.750000000000000000e+02,1.175784834237795451e+00
2.760000000000000000e+02,-9.602223993646754607e-01
2.770000000000000000e+02,2.226045240614871190e-02
2.780000000000000000e+02,6.801966067394116244e-01
2.790000000000000000e+02,3.219310345021968445e-01
2.800000000000000000e+02,9.928905655541524489e-01
2.810000000000000000e+02,-3.133987544601812836e-01
2.820000000000000000e+02,1.171192479280967813e+00
2.830000000000000000e+02,-1.019256502065650771e+00
2.840000000000000000e+02,-1.403828039742869294e-01
2.850000000000000000e+02,6.505230729819775348e-01
2.860000000000000000e+02,3.579897933142950350e-01
2.870000000000000000e+02,1.002619703901550752e+00
2.880000000000000000e+02,-3.308595960753182297e-01
2.890000000000000000e+02,1.143561151948491617e+00
2.900000000000000000e+02,-9.277559086204427707e-01
2.910000000000000000e+02,1.142742107988432565e-01
2.920000000000000000e+02,7.257967612575120242e-01
2.930000000000000000e+02,2.855961973446818902e-01
2.940000000000000000e+02,1.102258445366441020e+00
2.950000000000000000e+02,-6.152449014135745742e-01
2.960000000000000000e+02,7.961639930773332097e-01
2.970000000000000000e+02,-4.469175147586224028e-02
2.980000000000000000e+02,1.231258192739265400e+00
2.990000000000000000e+02,-1.106665203809527931e+00
3.000000000000000000e+02,-3.786774239793384567e-01
3.010000000000000000e+02,5.294087204845407957e-01
3.020000000000000000e+02,5.076445916258016666e-01
3.030000000000000000e+02,8.006385180485109387e-01
3.040000000000000000e+02,2.702237208151707648e-01
3.050000000000000000e+02,1.145150249141313692e+00
3.060000000000000000e+02,-7.374140606830232869e-01
3.070000000000000000e+02,5.365126098577230884e-01
3.080000000000000000e+02,3.856938613189777598e-01
3.090000000000000000e+02,9.293116700148664755e-01
3.100000000000000000e+02,-1.377950823983198347e-01
3.110000000000000000e+02,1.302074895120111542e+00
3.120000000000000000e+02,-1.417177444417388799e+00
3.130000000000000000e+02,-1.373273543784982564e+00
3.140000000000000000e+02,-1.503019871553821218e+00
3.150000000000000000e+02,-1.770792425634525546e+00
3.160000000000000000e+02,3.564245898279265745e-01
3.170000000000000000e+02,2.483662084375226620e-01
3.180000000000000000e+02,-1.357148390232373769e+00
3.190000000000000000e+02,9.652500805144512697e-01
3.200000000000000000e+02,1.544692052145562045e-01
3.210000000000000000e+02,-1.725828168209777580e-01
3.220000000000000000e+02,-7.953354175464970588e-01
3.230000000000000000e+02,4.592468117963863783e-01
3.240000000000000000e+02,-8.455867264902958702e-01
3.250000000000000000e+02,6.280958772710611981e-01
3.260000000000000000e+02,-8.417217992269918625e-01
3.270000000000000000e+02,4.194661734720019908e-01
3.280000000000000000e+02,-8.911071290541330292e-01
3.290000000000000000e+02,7.588546531463125078e-01
3.300000000000000000e+02,-8.454648173130556721e-01
3.310000000000000000e+02,3.800954085781782510e-01
3.320000000000000000e+02,-8.716814513863608838e-01
3.330000000000000000e+02,6.530544389094536939e-01
3.340000000000000000e+02,-9.748776818128312982e-01
3.350000000000000000e+02,6.075270782321249285e-01
3.360000000000000000e+02,-6.293973843377691502e-01
3.370000000000000000e+02,1.379638780196876802e-01
3.380000000000000000e+02,-1.396184348654714968e+00
3.390000000000000000e+02,1.569145403060309363e+00
3.400000000000000000e+02,1.755125295216864778e+00
3.410000000000000000e+02,1.309187259343305598e+00
3.420000000000000000e+02,2.055850306392490889e+00
3.430000000000000000e+02,-2.032943401506727810e+00
3.440000000000000000e+02,-3.789888642288813614e+00
3.450000000000000000e+02,-3.460669979401381546e+00
3.460000000000000000e+02,-5.872685637423252558e+00
3.470000000000000000e+02,3.910949320668673401e+00
3.480000000000000000e+02,6.872691181450995224e+00
3.490000000000000000e+02,8.625295133477637322e-01
3.500000000000000000e+02,3.972881631702464222e+00
3.510000000000000000e+02,-6.679436236785917025e+00
3.520000000000000000e+02,-1.163554254679882050e+01
3.530000000000000000e+02,4.759306533145464257e-01
3.540000000000000000e+02,-4.278011151129543777e-01
3.550000000000000000e+02,1.509567017408035117e+00
3.560000000000000000e+02,-1.182524578487385014e+00
3.570000000000000000e+02,-1.356761686307628167e-02
3.580000000000000000e+02,1.199793743615760855e+00
3.590000000000000000e+02,6.843901308092084079e-01
3.600000000000000000e+02,1.906064631860100445e+00
3.610000000000000000e+02,-1.755918378177860451e+00
3.620000000000000000e+02,-2.546179897117726298e+00
3.630000000000000000e+02,-2.007992085227498613e+00
3.640000000000000000e+02,-5.270115030117424659e+00
3.650000000000000000e+02,5.414009200389315879e+00
3.660000000000000000e+02,9.539766039623385652e+00
3.670000000000000000e+02,-2.680186636073589312e-01
3.680000000000000000e+02,7.218904799918144377e-01
3.690000000000000000e+02,-2.625689825076427120e+00
3.700000000000000000e+02,-2.450252670669806676e+00
3.710000000000000000e+02,-2.950925413324129831e+00
3.720000000000000000e+02,-2.216149059586964398e+00
3.730000000000000000e+02,-6.649058077494292007e-01
3.740000000000000000e+02,-1.424857584883493011e+00
3.750000000000000000e+02,8.060864806557699325e-01
3.760000000000000000e+02,-1.604937982076136471e+00
3.770000000000000000e+02,1.591211963837530163e+00
3.780000000000000000e+02,2.379127080763973723e+00
3.790000000000000000e+02,4.042262276125605069e+00
3.800000000000000000e+02,2.452770814083096163e+00
3.810000000000000000e+02,2.613092719377094753e+00
3.820000000000000000e+02,-1.883223332370653313e+00
3.830000000000000000e+02,-1.892139694643009129e+00
3.840000000000000000e+02,-1.982567393717085125e+00
3.850000000000000000e+02,-4.737867515249755357e+00
3.860000000000000000e+02,2.821376952266532179e+00
3.870000000000000000e+02,5.723528693113699717e+00
3.880000000000000000e+02,1.434445240015607581e+00
3.890000000000000000e+02,6.591435938035560937e+00
3.900000000000000000e+02,-7.208918960001970078e+00
3.910000000000000000e+02,-1.166262533796954948e+01
3.920000000000000000e+02,5.639332142036739270e-01
3.930000000000000000e+02,1.419176620453210802e-01
3.940000000000000000e+02,1.543555745286928627e-01
3.950000000000000000e+02,-1.346400664147020088e+00
3.960000000000000000e+02,8.031267315770307391e-01
3.970000000000000000e+02,3.811397292031903916e-01
3.980000000000000000e+02,-1.841658263807095519e-01
3.990000000000000000e+02,-9.529005924919711212e-01
4.000000000000000000e+02,5.920891079269381407e-01
4.010000000000000000e+02,-5.714892598469387686e-01
4.020000000000000000e+02,2.222370859369213747e-01
4.030000000000000000e+02,-1.389327809355186627e+00
4.040000000000000000e+02,1.383827539810290386e+00
4.050000000000000000e+02,1.383578090722230591e+00
4.060000000000000000e+02,8.476733055408249840e-01
4.070000000000000000e+02,9.366624813280450823e-01
4.080000000000000000e+02,-1.488962609995775566e+00
4.090000000000000000e+02,-1.286173747726323313e+00
4.100000000000000000e+02,-2.688421566561565168e+00
4.110000000000000000e+02,-9.101893827059681641e-01
4.120000000000000000e+02,-1.862610821969159947e+00
4.130000000000000000e+02,2.272509257044723174e+00
4.140000000000000000e+02,3.715600815296395076e+00
4.150000000000000000e+02,3.973002475147032087e+00
4.160000000000000000e+02,4.912708739946583414e+00
4.170000000000000000e+02,-1.868602521469818534e+00
4.180000000000000000e+02,-1.807105435045097686e+00
4.190000000000000000e+02,1.213243840016442476e-01
4.200000000000000000e+02,1.161717285046437453e-02
4.210000000000000000e+02,2.439644868066575878e+00
4.220000000000000000e+02,1.446254907918577359e+00
4.230000000000000000e+02,2.525094126068965217e+00
4.240000000000000000e+02,-1.126698944651504775e+00
4.250000000000000000e+02,-1.272207294935880917e+00
4.260000000000000000e+02,4.337011194071926923e-01
4.270000000000000000e+02,-4.238751284738029312e-01
4.280000000000000000e+02,2.025043653489736251e+00
4.290000000000000000e+02,-4.240047738717560577e-01
4.300000000000000000e+02,-1.175358874929981035e+00
4.310000000000000000e+02,4.233582553704149376e-01
4.320000000000000000e+02,-4.515348153591780545e-01
4.330000000000000000e+02,1.433108339838248035e+00
4.340000000000000000e+02,-1.202034865340495529e+00
4.350000000000000000e+02,-2.971790300027477016e-01
4.360000000000000000e+02,9.576607464726990537e-01
4.370000000000000000e+02,6.318442641758403866e-01
4.380000000000000000e+02,1.343607509975462744e+00
4.390000000000000000e+02,-7.008761033628041481e-01
4.400000000000000000e+02,2.633932367444540290e-01
4.410000000000000000e+02,6.154574137754806884e-01
4.420000000000000000e+02,7.378814871725332125e-01
4.430000000000000000e+02,7.080363358197718782e-01
4.440000000000000000e+02,3.934435740028501272e-01
4.450000000000000000e+02,1.090706096311837126e+00
4.460000000000000000e+02,-5.002483163561137758e-01
4.470000000000000000e+02,1.047887078638560343e+00
4.480000000000000000e+02,-6.952513987134487650e-01
4.490000000000000000e+02,6.545636030798533955e-01
4.500000000000000000e+02,1.692569379314976530e-01
4.510000000000000000e+02,1.120272001960648467e+00
4.520000000000000000e+02,-7.592391538838736409e-01
4.530000000000000000e+02,5.247000115859608016e-01
4.540000000000000000e+02,3.627208735782319060e-01
4.550000000000000000e+02,9.878869972202801719e-01
4.560000000000000000e+02,-2.843642764606237883e-01
4.570000000000000000e+02,1.192950156622589741e+00
4.580000000000000000e+02,-1.070891064884083477e+00
4.590000000000000000e+02,-2.657795362831034680e-01
4.600000000000000000e+02,5.181103096854953183e-01
4.610000000000000000e+02,5.090949496007697306e-01
4.620000000000000000e+02,7.867503568351823517e-01
4.630000000000000000e+02,2.849351107067172872e-01
4.640000000000000000e+02,1.159465828743733162e+00
4.650000000000000000e+02,-7.835608428427631722e-01
4.660000000000000000e+02,4.634301802285629712e-01
4.670000000000000000e+02,5.153662203242546092e-01
4.680000000000000000e+02,7.266438987256944593e-01
4.690000000000000000e+02,4.131411131915152524e-01
4.700000000000000000e+02,9.919053603332383950e-01
4.710000000000000000e+02,-2.527494843154278747e-01
4.720000000000000000e+02,1.214264965431392396e+00
4.730000000000000000e+02,-1.127318610679447275e+00
4.740000000000000000e+02,-4.213843915221651137e-01
4.750000000000000000e+02,3.999728337380874521e-01
4.760000000000000000e+02,6.480007162442245061e-01
4.770000000000000000e+02,5.150788272695732140e-01
4.780000000000000000e+02,8.361152694339706315e-01
4.790000000000000000e+02,1.707703339930612962e-01
4.800000000000000000e+02,1.261426484509249990e+00
4.810000000000000000e+02,-1.150338905747389173e+00
4.820000000000000000e+02,-4.829007457233656098e-01
4.830000000000000000e+02,3.245126883603777213e-01
4.840000000000000000e+02,7.217566333685621061e-01
4.850000000000000000e+02,3.448837467241157029e-01
4.860000000000000000e+02,1.047659673691020865e+00
4.870000000000000000e+02,-4.863418453087029469e-01
4.880000000000000000e+02,1.017909462655149255e+00
4.890000000000000000e+02,-6.035567639684007446e-01
4.900000000000000000e+02,7.931373688752312301e-01
4.910000000000000000e+02,-9.065154266073438549e-02
4.920000000000000000e+02,1.303838801646972634e+00
4.930000000000000000e+02,-1.364242016444759287e+00
4.940000000000000000e+02,-1.157861035488100931e+00
4.950000000000000000e+02,-7.253938635162562321e-01
4.960000000000000000e+02,-3.010702081690743714e-01
4.970000000000000000e+02,1.054470859316547937e+00
4.980000000000000000e+02,1.281016562189112307e-01
4.990000000000000000e+02,1.567318962919602043e+00
5.000000000000000000e+02,-1.312767353716422836e+00
5.010000000000000000e+02,-7.362426119473592934e-01
5.020000000000000000e+02,5.885471186939774668e-01
5.030000000000000000e+02,5.650210579212728845e-01
5.040000000000000000e+02,1.017257297744640798e+00
5.050000000000000000e+02,1.974966895012761903e-01
5.060000000000000000e+02,1.074852375458927423e+00
5.070000000000000000e+02,-6.754722925780942688e-01
5.080000000000000000e+02,7.795386405722251055e-01
5.090000000000000000e+02,-5.209792914709154843e-02
5.100000000000000000e+02,1.156328075403814770e+00
5.110000000000000000e+02,-9.661667935218920533e-01
5.120000000000000000e+02,9.081599267536910602e-02
5.130000000000000000e+02,6.785847183968214402e-01
5.140000000000000000e+02,3.662917388180257916e-01
5.150000000000000000e+02,9.510851089967387040e-01
5.160000000000000000e+02,-2.601234256490503327e-01
5.170000000000000000e+02,1.234145494797599163e+00
5.180000000000000000e+02,-1.173363482313964923e+00
5.190000000000000000e+02,-6.303973975771981486e-01
5.200000000000000000e+02,7.305744031765781799e-02
5.210000000000000000e+02,7.762706642223347053e-01
5.220000000000000000e+02,1.538454219830516223e-01
5.230000000000000000e+02,1.172325993210840078e+00
5.240000000000000000e+02,-9.418702441693502792e-01
5.250000000000000000e+02,1.359202689334262359e-01
5.260000000000000000e+02,7.151997593928101082e-01
5.270000000000000000e+02,3.299227381426081962e-01
5.280000000000000000e+02,1.047077600009602483e+00
5.290000000000000000e+02,-4.391495413601833597e-01
5.300000000000000000e+02,1.038105138737140276e+00
5.310000000000000000e+02,-6.489107724414671097e-01
5.320000000000000000e+02,7.319976056787544927e-01
5.330000000000000000e+02,4.178143734910566565e-02
5.340000000000000000e+02,1.226365318591299047e+00
5.350000000000000000e+02,-1.055076089366755454e+00
5.360000000000000000e+02,-2.453498925177801659e-01
5.370000000000000000e+02,6.118346674957539921e-01
5.380000000000000000e+02,4.448531747519490764e-01
5.390000000000000000e+02,9.331736502026273250e-01
5.400000000000000000e+02,-9.957185104061361258e-02
5.410000000000000000e+02,1.268177237312096528e+00
5.420000000000000000e+02,-1.263721709636455248e+00
5.430000000000000000e+02,-8.508747912206686692e-01
5.440000000000000000e+02,-3.813506957268781861e-01
5.450000000000000000e+02,5.272736792936820738e-01
5.460000000000000000e+02,4.880084133207973629e-01
5.470000000000000000e+02,8.246940444183752383e-01
5.480000000000000000e+02,1.889895369358813859e-01
5.490000000000000000e+02,1.208192403413106630e+00
5.500000000000000000e+02,-9.974784594984003050e-01
5.510000000000000000e+02,-8.076446180263552321e-02
5.520000000000000000e+02,7.013589036191025805e-01
5.530000000000000000e+02,3.411488403013169801e-01
5.540000000000000000e+02,1.004800764798334800e+00
5.550000000000000000e+02,-3.545758938762304524e-01
5.560000000000000000e+02,1.175595079003247001e+00
5.570000000000000000e+02,-1.040963606116292794e+00
5.580000000000000000e+02,-1.699580893177348173e-01
5.590000000000000000e+02,5.996124754977165683e-01
5.600000000000000000e+02,4.350379738727978562e-01
5.610000000000000000e+02,9.090200871015403639e-01
5.620000000000000000e+02,-1.794593922125864438e-02
5.630000000000000000e+02,1.267194860232690568e+00
5.640000000000000000e+02,-1.281750101019262011e+00
5.650000000000000000e+02,-8.746357784113190093e-01
5.660000000000000000e+02,-4.484463843767241276e-01
5.670000000000000000e+02,4.711369325487775317e-01
5.680000000000000000e+02,5.463295101376810514e-01
5.690000000000000000e+02,7.220568317712413586e-01
5.700000000000000000e+02,4.396660230767239774e-01
